18/09/2007 20:50:43,7194564
18/09/2007 21:30:43,6742145
18/09/2007 22:10:43,6234398
18/09/2007 22:50:43,5772846
18/09/2007 23:30:43,5560933
19/09/2007 00:10:43,5547136
19/09/2007 00:50:43,5624745
19/09/2007 01:30:43,5556455
19/09/2007 02:10:43,5422619
19/09/2007 02:50:43,5199717
19/09/2007 03:30:43,4754228
19/09/2007 04:10:43,4331973
19/09/2007 04:50:43,3882817
19/09/2007 05:30:43,3641175
19/09/2007 06:10:43,3612441
19/09/2007 06:50:43,3965233
19/09/2007 07:30:43,4258906
19/09/2007 08:10:43,4482229
19/09/2007 08:50:43,4812486
19/09/2007 09:30:43,4932865
19/09/2007 10:10:43,4952785
19/09/2007 10:50:43,5024093
19/09/2007 11:30:43,5299202
19/09/2007 12:10:43,6044557
19/09/2007 12:50:43,6845709
19/09/2007 13:30:43,7526161
19/09/2007 14:10:43,8041475
19/09/2007 14:50:43,8304826
19/09/2007 15:30:43,8265145
19/09/2007 16:10:43,8146614
19/09/2007 16:50:43,7937216
19/09/2007 17:30:43,7879167
19/09/2007 18:10:43,7888567
19/09/2007 18:50:43,7736070
19/09/2007 19:30:43,7629581
19/09/2007 20:10:43,7572842
19/09/2007 20:50:43,7224727
19/09/2007 21:30:43,6737365
19/09/2007 22:10:43,6131445
19/09/2007 22:50:43,5662577
19/09/2007 23:30:43,5461426
20/09/2007 00:10:43,5493426
20/09/2007 00:50:43,5492172
20/09/2007 01:30:43,5483701
20/09/2007 02:10:43,5385908
20/09/2007 02:50:43,5118055
20/09/2007 03:30:43,4689250
20/09/2007 04:10:43,4300551
20/09/2007 04:50:43,3863863
20/09/2007 05:30:43,3608031
20/09/2007 06:10:43,3603416
20/09/2007 06:50:43,3931826
20/09/2007 07:30:43,4188857
20/09/2007 08:10:43,4375966
20/09/2007 08:50:43,4737170
20/09/2007 09:30:43,4835348
20/09/2007 10:10:43,4844191
20/09/2007 10:50:43,4927222
20/09/2007 11:30:43,5223634
20/09/2007 12:10:43,5788590
20/09/2007 12:50:43,6556366
20/09/2007 13:30:43,7235252
20/09/2007 14:10:43,7731326
20/09/2007 14:50:43,7987449
20/09/2007 15:30:43,7976797
20/09/2007 16:10:43,7895558
20/09/2007 16:50:43,7802061
20/09/2007 17:30:43,7718793
20/09/2007 18:10:43,7702028
20/09/2007 18:50:43,7558501
20/09/2007 19:30:43,7497741
20/09/2007 20:10:43,7361237
20/09/2007 20:50:43,7063916
20/09/2007 21:30:43,6527381
20/09/2007 22:10:43,5922782
20/09/2007 22:50:43,5451788
20/09/2007 23:30:43,5204064
21/09/2007 00:10:43,5215691
21/09/2007 00:50:43,5262505
21/09/2007 01:30:43,5298612
21/09/2007 02:10:43,5143934
21/09/2007 02:50:43,4901313
21/09/2007 03:30:43,4512786
21/09/2007 04:10:43,4108922
21/09/2007 04:50:43,3679777
21/09/2007 05:30:43,3449921
21/09/2007 06:10:43,3484229
21/09/2007 06:50:43,3808592
21/09/2007 07:30:43,4041135
21/09/2007 08:10:43,4231993
21/09/2007 08:50:43,4505674
21/09/2007 09:30:43,4565019
21/09/2007 10:10:43,4545963
21/09/2007 10:50:43,4592037
21/09/2007 11:30:43,4826789
21/09/2007 12:10:43,5328027
21/09/2007 12:50:43,5897867
21/09/2007 13:30:43,6443822
21/09/2007 14:10:43,6868844
21/09/2007 14:50:43,7069411
21/09/2007 15:30:43,6986102
21/09/2007 16:10:43,6874545
21/09/2007 16:50:43,6637749
21/09/2007 17:30:43,6533163
21/09/2007 18:10:43,6493421
21/09/2007 18:50:43,6379690
21/09/2007 19:30:43,6240197
21/09/2007 20:10:43,6190831
21/09/2007 20:50:43,5921429
21/09/2007 21:30:43,5515626
21/09/2007 22:10:43,4996332
21/09/2007 22:50:43,4493584
21/09/2007 23:30:43,4162797
22/09/2007 00:10:43,3923105
22/09/2007 00:50:43,3812973
22/09/2007 01:30:43,3742995
22/09/2007 02:10:43,3737697
22/09/2007 02:50:43,3718345
22/09/2007 03:30:43,3580303
22/09/2007 04:10:43,3370225
22/09/2007 04:50:43,3181692
22/09/2007 05:30:43,2995204
22/09/2007 06:10:43,2890819
22/09/2007 06:50:43,2914929
22/09/2007 07:30:43,3055846
22/09/2007 08:10:43,3285860
22/09/2007 08:50:43,3543625
22/09/2007 09:30:43,3777622
22/09/2007 10:10:43,3903262
22/09/2007 10:50:43,3936054
22/09/2007 11:30:43,4048126
22/09/2007 12:10:43,4399675
22/09/2007 12:50:43,4677418
22/09/2007 13:30:43,4963813
