18/09/2007 21:10:43,10627032
18/09/2007 22:10:43,9544075
18/09/2007 23:10:43,8550489
19/09/2007 00:10:43,8330426
19/09/2007 01:10:43,8404978
19/09/2007 02:10:43,8198841
19/09/2007 03:10:43,7625949
19/09/2007 04:10:43,6659969
19/09/2007 05:10:43,5716335
19/09/2007 06:10:43,5420098
19/09/2007 07:10:43,6055769
19/09/2007 08:10:43,6650599
19/09/2007 09:10:43,7267811
19/09/2007 10:10:43,7430325
19/09/2007 11:10:43,7582390
19/09/2007 12:10:43,8785462
19/09/2007 13:10:43,10524569
19/09/2007 14:10:43,11888776
19/09/2007 15:10:43,12422448
19/09/2007 16:10:43,12294137
19/09/2007 17:10:43,11884519
19/09/2007 18:10:43,11820431
19/09/2007 19:10:43,11522237
19/09/2007 20:10:43,11416256
19/09/2007 21:10:43,10660217
19/09/2007 22:10:43,9433320
19/09/2007 23:10:43,8393034
20/09/2007 00:10:43,8224395
20/09/2007 01:10:43,8226304
20/09/2007 02:10:43,8135477
20/09/2007 03:10:43,7512393
20/09/2007 04:10:43,6595463
20/09/2007 05:10:43,5682249
20/09/2007 06:10:43,5393061
20/09/2007 07:10:43,5992145
20/09/2007 08:10:43,6504504
20/09/2007 09:10:43,7149926
20/09/2007 10:10:43,7266783
20/09/2007 11:10:43,7476936
20/09/2007 12:10:43,8462510
20/09/2007 13:10:43,10085271
20/09/2007 14:10:43,11437673
20/09/2007 15:10:43,11952636
20/09/2007 16:10:43,11907168
20/09/2007 17:10:43,11668848
20/09/2007 18:10:43,11554034
20/09/2007 19:10:43,11310273
20/09/2007 20:10:43,11107206
20/09/2007 21:10:43,10403756
20/09/2007 22:10:43,9110323
20/09/2007 23:10:43,8055500
21/09/2007 00:10:43,7816043
21/09/2007 01:10:43,7948954
21/09/2007 02:10:43,7756097
21/09/2007 03:10:43,7201716
21/09/2007 04:10:43,6321305
21/09/2007 05:10:43,5419343
21/09/2007 06:10:43,5194584
21/09/2007 07:10:43,5790212
21/09/2007 08:10:43,6291508
21/09/2007 09:10:43,6784648
21/09/2007 10:10:43,6832008
21/09/2007 11:10:43,6964947
