18/09/2007 21:00:43,8943696
18/09/2007 21:50:43,8188647
18/09/2007 22:40:43,7389740
18/09/2007 23:30:43,6982803
19/09/2007 00:20:43,6945809
19/09/2007 01:10:43,7006305
19/09/2007 02:00:43,6862108
19/09/2007 02:50:43,6536450
19/09/2007 03:40:43,5884577
19/09/2007 04:30:43,5180652
19/09/2007 05:20:43,4642307
19/09/2007 06:10:43,4515098
19/09/2007 07:00:43,5001843
19/09/2007 07:50:43,5435499
19/09/2007 08:40:43,5852866
19/09/2007 09:30:43,6161511
19/09/2007 10:20:43,6183275
19/09/2007 11:10:43,6351900
19/09/2007 12:00:43,7212275
19/09/2007 12:50:43,8418896
19/09/2007 13:40:43,9513445
19/09/2007 14:30:43,10185273
19/09/2007 15:20:43,10362509
19/09/2007 16:10:43,10222994
19/09/2007 17:00:43,9918980
19/09/2007 17:50:43,9861818
19/09/2007 18:40:43,9741925
19/09/2007 19:30:43,9547878
19/09/2007 20:20:43,9406361
19/09/2007 21:10:43,8826698
19/09/2007 22:00:43,7971312
19/09/2007 22:50:43,7124585
19/09/2007 23:40:43,6837544
20/09/2007 00:30:43,6861789
20/09/2007 01:20:43,6858378
20/09/2007 02:10:43,6758922
20/09/2007 03:00:43,6343446
20/09/2007 03:50:43,5678533
20/09/2007 04:40:43,5013239
20/09/2007 05:30:43,4544532
20/09/2007 06:20:43,4558432
20/09/2007 07:10:43,5037129
20/09/2007 08:00:43,5382648
20/09/2007 08:50:43,5859026
20/09/2007 09:40:43,6043717
20/09/2007 10:30:43,6056714
20/09/2007 11:20:43,6376384
20/09/2007 12:10:43,7142170
20/09/2007 13:00:43,8308280
20/09/2007 13:50:43,9313997
20/09/2007 14:40:43,9881070
20/09/2007 15:30:43,9983843
20/09/2007 16:20:43,9840875
20/09/2007 17:10:43,9723531
20/09/2007 18:00:43,9651928
20/09/2007 18:50:43,9460607
20/09/2007 19:40:43,9365900
20/09/2007 20:30:43,9056010
20/09/2007 21:20:43,8447180
20/09/2007 22:10:43,7503967
20/09/2007 23:00:43,6765710
20/09/2007 23:50:43,6496066
21/09/2007 00:40:43,6548938
21/09/2007 01:30:43,6621946
21/09/2007 02:20:43,6399679
21/09/2007 03:10:43,5945971
21/09/2007 04:00:43,5350563
21/09/2007 04:50:43,4650519
21/09/2007 05:40:43,4306844
21/09/2007 06:30:43,4498361
21/09/2007 07:20:43,4938892
21/09/2007 08:10:43,5271773
21/09/2007 09:00:43,5652766
21/09/2007 09:50:43,5713513
21/09/2007 10:40:43,5665214
21/09/2007 11:30:43,6003989
21/09/2007 12:20:43,6740725
21/09/2007 13:10:43,7626284
21/09/2007 14:00:43,8447722
21/09/2007 14:50:43,8793240
21/09/2007 15:40:43,8731012
21/09/2007 16:30:43,8454954
21/09/2007 17:20:43,8214309
21/09/2007 18:10:43,8124705
21/09/2007 19:00:43,7959681
21/09/2007 19:50:43,7785133
21/09/2007 20:40:43,7529761
21/09/2007 21:30:43,6973198
21/09/2007 22:20:43,6154836
21/09/2007 23:10:43,5451441
22/09/2007 00:00:43,5012785
22/09/2007 00:50:43,4769729
22/09/2007 01:40:43,4678980
22/09/2007 02:30:43,4667188
22/09/2007 03:20:43,4553094
22/09/2007 04:10:43,4250303
22/09/2007 05:00:43,3947742
