18/09/2007 20:40:43,5410696
18/09/2007 21:10:43,5216336
18/09/2007 21:40:43,4927473
18/09/2007 22:10:43,4616602
18/09/2007 22:40:43,4350976
18/09/2007 23:10:43,4199513
18/09/2007 23:40:43,4169867
19/09/2007 00:10:43,4160559
19/09/2007 00:40:43,4217876
19/09/2007 01:10:43,4187102
19/09/2007 01:40:43,4149227
19/09/2007 02:10:43,4049614
19/09/2007 02:40:43,3934915
19/09/2007 03:10:43,3691034
19/09/2007 03:40:43,3458345
19/09/2007 04:10:43,3201624
19/09/2007 04:40:43,2942593
19/09/2007 05:10:43,2773742
19/09/2007 05:40:43,2701438
19/09/2007 06:10:43,2718660
19/09/2007 06:40:43,2946122
19/09/2007 07:10:43,3109647
19/09/2007 07:40:43,3270171
19/09/2007 08:10:43,3380428
19/09/2007 08:40:43,3583840
19/09/2007 09:10:43,3683971
19/09/2007 09:40:43,3718553
19/09/2007 10:10:43,3711772
19/09/2007 10:40:43,3731635
19/09/2007 11:10:43,3850755
19/09/2007 11:40:43,4177418
19/09/2007 12:10:43,4608044
19/09/2007 12:40:43,5047763
19/09/2007 13:10:43,5476806
19/09/2007 13:40:43,5834585
19/09/2007 14:10:43,6054191
19/09/2007 14:40:43,6215338
19/09/2007 15:10:43,6207110
19/09/2007 15:40:43,6214550
19/09/2007 16:10:43,6079587
19/09/2007 16:40:43,5945466
19/09/2007 17:10:43,5939053
19/09/2007 17:40:43,5913839
19/09/2007 18:10:43,5906592
19/09/2007 18:40:43,5817773
19/09/2007 19:10:43,5704464
19/09/2007 19:40:43,5763521
19/09/2007 20:10:43,5652735
19/09/2007 20:40:43,5430887
19/09/2007 21:10:43,5229330
19/09/2007 21:40:43,4897875
19/09/2007 22:10:43,4535445
19/09/2007 22:40:43,4269767
19/09/2007 23:10:43,4123267
19/09/2007 23:40:43,4107087
20/09/2007 00:10:43,4117308
20/09/2007 00:40:43,4114801
20/09/2007 01:10:43,4111503
20/09/2007 01:40:43,4112201
20/09/2007 02:10:43,4023276
20/09/2007 02:40:43,3871840
20/09/2007 03:10:43,3640553
20/09/2007 03:40:43,3417196
20/09/2007 04:10:43,3178267
20/09/2007 04:40:43,2927362
20/09/2007 05:10:43,2754887
20/09/2007 05:40:43,2681916
20/09/2007 06:10:43,2711145
20/09/2007 06:40:43,2918934
20/09/2007 07:10:43,3073211
20/09/2007 07:40:43,3202701
20/09/2007 08:10:43,3301803
20/09/2007 08:40:43,3527417
20/09/2007 09:10:43,3622509
20/09/2007 09:40:43,3630961
20/09/2007 10:10:43,3635822
